-3200.00000 -3200.00000 -1000.00000 
-3150.00000 -3200.00000 -998.43750 
-3100.00000 -3200.00000 -996.87500 
-3050.00000 -3200.00000 -995.31250 
-3000.00000 -3200.00000 -993.75000 
-2950.00000 -3200.00000 -992.18750 
-2900.00000 -3200.00000 -990.62500 
-2850.00000 -3200.00000 -989.06250 
-2800.00000 -3200.00000 -987.50000 
-2750.00000 -3200.00000 -985.93750 
-2700.00000 -3200.00000 -984.37500 
-2650.00000 -3200.00000 -982.81250 
-2600.00000 -3200.00000 -981.25000 
-2550.00000 -3200.00000 -979.68750 
-2500.00000 -3200.00000 -978.12500 
-2450.00000 -3200.00000 -976.56250 
-2400.00000 -3200.00000 -975.00000 
-2350.00000 -3200.00000 -973.43750 
-2300.00000 -3200.00000 -971.87500 
-2250.00000 -3200.00000 -970.31250 
-2200.00000 -3200.00000 -968.75000 
-2150.00000 -3200.00000 -967.18750 
-2100.00000 -3200.00000 -965.62500 
-2050.00000 -3200.00000 -964.06250 
-2000.00000 -3200.00000 -962.50000 
-1950.00000 -3200.00000 -960.93750 
-1900.00000 -3200.00000 -959.37500 
-1850.00000 -3200.00000 -957.81250 
-1800.00000 -3200.00000 -956.25000 
-1750.00000 -3200.00000 -954.68750 
-1700.00000 -3200.00000 -953.12500 
-1650.00000 -3200.00000 -951.56250 
-1600.00000 -3200.00000 -950.00000 
-1550.00000 -3200.00000 -948.43750 
-1500.00000 -3200.00000 -946.87500 
-1450.00000 -3200.00000 -945.31250 
-1400.00000 -3200.00000 -943.75000 
-1350.00000 -3200.00000 -942.18750 
-1300.00000 -3200.00000 -940.62500 
-1250.00000 -3200.00000 -939.06250 
-1200.00000 -3200.00000 -937.50000 
-1150.00000 -3200.00000 -935.93750 
-1100.00000 -3200.00000 -934.37500 
-1050.00000 -3200.00000 -932.81250 
-1000.00000 -3200.00000 -931.25000 
-950.00000 -3200.00000 -929.68750 
-900.00000 -3200.00000 -928.12500 
-850.00000 -3200.00000 -926.56250 
-800.00000 -3200.00000 -925.00000 
-750.00000 -3200.00000 -923.43750 
-700.00000 -3200.00000 -921.87500 
-650.00000 -3200.00000 -920.31250 
