-3200.00000 -3200.00000 -303.33333 
-2950.00000 -3200.00000 -299.16667 
-2700.00000 -3200.00000 -295.00000 
-2450.00000 -3200.00000 -290.83333 
-2200.00000 -3200.00000 -286.66667 
-1950.00000 -3200.00000 -282.50000 
-1700.00000 -3200.00000 -278.33333 
-1450.00000 -3200.00000 -274.16667 
-1200.00000 -3200.00000 -270.00000 
-950.00000 -3200.00000 -265.83333 
-700.00000 -3200.00000 -261.66667 
-450.00000 -3200.00000 -257.50000 
-200.00000 -3200.00000 -253.33333 
 50.00000 -3200.00000 -249.16667 
300.00000 -3200.00000 -245.00000 
550.00000 -3200.00000 -240.83333 
800.00000 -3200.00000 -236.66667 
1050.00000 -3200.00000 -232.50000 
1300.00000 -3200.00000 -228.33333 
1550.00000 -3200.00000 -224.16667 
1800.00000 -3200.00000 -220.00000 
2050.00000 -3200.00000 -215.83333 
2300.00000 -3200.00000 -211.66667 
2550.00000 -3200.00000 -207.50000 
2800.00000 -3200.00000 -203.33333 
3050.00000 -3200.00000 -199.16667 
-3200.00000 -2950.00000 -303.33333 
-2950.00000 -2950.00000 -299.16667 
-2700.00000 -2950.00000 -295.00000 
-2450.00000 -2950.00000 -290.83333 
-2200.00000 -2950.00000 -286.66667 
-1950.00000 -2950.00000 -282.50000 
-1700.00000 -2950.00000 -278.33333 
-1450.00000 -2950.00000 -274.16667 
-1200.00000 -2950.00000 -270.00000 
-950.00000 -2950.00000 -265.83333 
-700.00000 -2950.00000 -261.66667 
-450.00000 -2950.00000 -257.50000 
-200.00000 -2950.00000 -253.33333 
 50.00000 -2950.00000 -249.16667 
300.00000 -2950.00000 -245.00000 
550.00000 -2950.00000 -240.83333 
800.00000 -2950.00000 -236.66667 
1050.00000 -2950.00000 -232.50000 
1300.00000 -2950.00000 -228.33333 
1550.00000 -2950.00000 -224.16667 
1800.00000 -2950.00000 -220.00000 
2050.00000 -2950.00000 -215.83333 
2300.00000 -2950.00000 -211.66667 
2550.00000 -2950.00000 -207.50000 
2800.00000 -2950.00000 -203.33333 
3050.00000 -2950.00000 -199.16667 
-3200.00000 -2700.00000 -303.33333 
-2950.00000 -2700.00000 -299.16667 
-2700.00000 -2700.00000 -295.00000 
-2450.00000 -2700.00000 -290.83333 
-2200.00000 -2700.00000 -286.66667 
-1950.00000 -2700.00000 -282.50000 
-1700.00000 -2700.00000 -278.33333 
-1450.00000 -2700.00000 -274.16667 
-1200.00000 -2700.00000 -270.00000 
-950.00000 -2700.00000 -265.83333 
-700.00000 -2700.00000 -261.66667 
-450.00000 -2700.00000 -257.50000 
-200.00000 -2700.00000 -253.33333 
 50.00000 -2700.00000 -249.16667 
300.00000 -2700.00000 -245.00000 
550.00000 -2700.00000 -240.83333 
800.00000 -2700.00000 -236.66667 
1050.00000 -2700.00000 -232.50000 
1300.00000 -2700.00000 -228.33333 
1550.00000 -2700.00000 -224.16667 
1800.00000 -2700.00000 -220.00000 
2050.00000 -2700.00000 -215.83333 
2300.00000 -2700.00000 -211.66667 
2550.00000 -2700.00000 -207.50000 
2800.00000 -2700.00000 -203.33333 
3050.00000 -2700.00000 -199.16667 
-3200.00000 -2450.00000 -303.33333 
-2950.00000 -2450.00000 -299.16667 
-2700.00000 -2450.00000 -295.00000 
-2450.00000 -2450.00000 -290.83333 
-2200.00000 -2450.00000 -286.66667 
-1950.00000 -2450.00000 -282.50000 
-1700.00000 -2450.00000 -278.33333 
-1450.00000 -2450.00000 -274.16667 
-1200.00000 -2450.00000 -270.00000 
-950.00000 -2450.00000 -265.83333 
-700.00000 -2450.00000 -261.66667 
-450.00000 -2450.00000 -257.50000 
-200.00000 -2450.00000 -253.33333 
 50.00000 -2450.00000 -249.16667 
300.00000 -2450.00000 -245.00000 
550.00000 -2450.00000 -240.83333 
800.00000 -2450.00000 -236.66667 
1050.00000 -2450.00000 -232.50000 
1300.00000 -2450.00000 -228.33333 
1550.00000 -2450.00000 -224.16667 
1800.00000 -2450.00000 -220.00000 
2050.00000 -2450.00000 -215.83333 
2300.00000 -2450.00000 -211.66667 
2550.00000 -2450.00000 -207.50000 
2800.00000 -2450.00000 -203.33333 
3050.00000 -2450.00000 -199.16667 
-3200.00000 -2200.00000 -303.33333 
-2950.00000 -2200.00000 -299.16667 
-2700.00000 -2200.00000 -295.00000 
-2450.00000 -2200.00000 -290.83333 
-2200.00000 -2200.00000 -286.66667 
-1950.00000 -2200.00000 -282.50000 
-1700.00000 -2200.00000 -278.33333 
-1450.00000 -2200.00000 -274.16667 
-1200.00000 -2200.00000 -270.00000 
-950.00000 -2200.00000 -265.83333 
-700.00000 -2200.00000 -261.66667 
-450.00000 -2200.00000 -257.50000 
-200.00000 -2200.00000 -253.33333 
 50.00000 -2200.00000 -249.16667 
300.00000 -2200.00000 -245.00000 
550.00000 -2200.00000 -240.83333 
800.00000 -2200.00000 -236.66667 
1050.00000 -2200.00000 -232.50000 
1300.00000 -2200.00000 -228.33333 
1550.00000 -2200.00000 -224.16667 
1800.00000 -2200.00000 -220.00000 
2050.00000 -2200.00000 -215.83333 
2300.00000 -2200.00000 -211.66667 
2550.00000 -2200.00000 -207.50000 
2800.00000 -2200.00000 -203.33333 
3050.00000 -2200.00000 -199.16667 
-3200.00000 -1950.00000 -303.33333 
-2950.00000 -1950.00000 -299.16667 
-2700.00000 -1950.00000 -295.00000 
-2450.00000 -1950.00000 -290.83333 
-2200.00000 -1950.00000 -286.66667 
-1950.00000 -1950.00000 -282.50000 
-1700.00000 -1950.00000 -278.33333 
-1450.00000 -1950.00000 -274.16667 
-1200.00000 -1950.00000 -270.00000 
-950.00000 -1950.00000 -265.83333 
-700.00000 -1950.00000 -261.66667 
-450.00000 -1950.00000 -257.50000 
-200.00000 -1950.00000 -253.33333 
 50.00000 -1950.00000 -249.16667 
300.00000 -1950.00000 -245.00000 
550.00000 -1950.00000 -240.83333 
800.00000 -1950.00000 -236.66667 
1050.00000 -1950.00000 -232.50000 
1300.00000 -1950.00000 -228.33333 
1550.00000 -1950.00000 -224.16667 
1800.00000 -1950.00000 -220.00000 
2050.00000 -1950.00000 -215.83333 
2300.00000 -1950.00000 -211.66667 
2550.00000 -1950.00000 -207.50000 
2800.00000 -1950.00000 -203.33333 
3050.00000 -1950.00000 -199.16667 
-3200.00000 -1700.00000 -303.33333 
-2950.00000 -1700.00000 -299.16667 
-2700.00000 -1700.00000 -295.00000 
-2450.00000 -1700.00000 -290.83333 
-2200.00000 -1700.00000 -286.66667 
-1950.00000 -1700.00000 -282.50000 
-1700.00000 -1700.00000 -278.33333 
-1450.00000 -1700.00000 -274.16667 
-1200.00000 -1700.00000 -270.00000 
-950.00000 -1700.00000 -265.83333 
-700.00000 -1700.00000 -261.66667 
-450.00000 -1700.00000 -257.50000 
-200.00000 -1700.00000 -253.33333 
 50.00000 -1700.00000 -249.16667 
300.00000 -1700.00000 -245.00000 
550.00000 -1700.00000 -240.83333 
800.00000 -1700.00000 -236.66667 
1050.00000 -1700.00000 -232.50000 
1300.00000 -1700.00000 -228.33333 
1550.00000 -1700.00000 -224.16667 
1800.00000 -1700.00000 -220.00000 
2050.00000 -1700.00000 -215.83333 
2300.00000 -1700.00000 -211.66667 
2550.00000 -1700.00000 -207.50000 
2800.00000 -1700.00000 -203.33333 
3050.00000 -1700.00000 -199.16667 
-3200.00000 -1450.00000 -303.33333 
-2950.00000 -1450.00000 -299.16667 
-2700.00000 -1450.00000 -295.00000 
-2450.00000 -1450.00000 -290.83333 
-2200.00000 -1450.00000 -286.66667 
-1950.00000 -1450.00000 -282.50000 
-1700.00000 -1450.00000 -278.33333 
-1450.00000 -1450.00000 -274.16667 
-1200.00000 -1450.00000 -270.00000 
-950.00000 -1450.00000 -265.83333 
-700.00000 -1450.00000 -261.66667 
-450.00000 -1450.00000 -257.50000 
-200.00000 -1450.00000 -253.33333 
 50.00000 -1450.00000 -249.16667 
300.00000 -1450.00000 -245.00000 
550.00000 -1450.00000 -240.83333 
800.00000 -1450.00000 -236.66667 
1050.00000 -1450.00000 -232.50000 
1300.00000 -1450.00000 -228.33333 
1550.00000 -1450.00000 -224.16667 
1800.00000 -1450.00000 -220.00000 
2050.00000 -1450.00000 -215.83333 
2300.00000 -1450.00000 -211.66667 
2550.00000 -1450.00000 -207.50000 
2800.00000 -1450.00000 -203.33333 
3050.00000 -1450.00000 -199.16667 
-3200.00000 -1200.00000 -303.33333 
-2950.00000 -1200.00000 -299.16667 
-2700.00000 -1200.00000 -295.00000 
-2450.00000 -1200.00000 -290.83333 
-2200.00000 -1200.00000 -286.66667 
-1950.00000 -1200.00000 -282.50000 
-1700.00000 -1200.00000 -278.33333 
-1450.00000 -1200.00000 -274.16667 
-1200.00000 -1200.00000 -270.00000 
-950.00000 -1200.00000 -265.83333 
-700.00000 -1200.00000 -261.66667 
-450.00000 -1200.00000 -257.50000 
-200.00000 -1200.00000 -253.33333 
 50.00000 -1200.00000 -249.16667 
300.00000 -1200.00000 -245.00000 
550.00000 -1200.00000 -240.83333 
800.00000 -1200.00000 -236.66667 
1050.00000 -1200.00000 -232.50000 
1300.00000 -1200.00000 -228.33333 
1550.00000 -1200.00000 -224.16667 
1800.00000 -1200.00000 -220.00000 
2050.00000 -1200.00000 -215.83333 
2300.00000 -1200.00000 -211.66667 
2550.00000 -1200.00000 -207.50000 
2800.00000 -1200.00000 -203.33333 
3050.00000 -1200.00000 -199.16667 
-3200.00000 -950.00000 -303.33333 
-2950.00000 -950.00000 -299.16667 
-2700.00000 -950.00000 -295.00000 
-2450.00000 -950.00000 -290.83333 
-2200.00000 -950.00000 -286.66667 
-1950.00000 -950.00000 -282.50000 
-1700.00000 -950.00000 -278.33333 
-1450.00000 -950.00000 -274.16667 
-1200.00000 -950.00000 -270.00000 
-950.00000 -950.00000 -265.83333 
-700.00000 -950.00000 -261.66667 
-450.00000 -950.00000 -257.50000 
-200.00000 -950.00000 -253.33333 
 50.00000 -950.00000 -249.16667 
300.00000 -950.00000 -245.00000 
550.00000 -950.00000 -240.83333 
800.00000 -950.00000 -236.66667 
1050.00000 -950.00000 -232.50000 
1300.00000 -950.00000 -228.33333 
1550.00000 -950.00000 -224.16667 
1800.00000 -950.00000 -220.00000 
2050.00000 -950.00000 -215.83333 
2300.00000 -950.00000 -211.66667 
2550.00000 -950.00000 -207.50000 
2800.00000 -950.00000 -203.33333 
3050.00000 -950.00000 -199.16667 
-3200.00000 -700.00000 -303.33333 
-2950.00000 -700.00000 -299.16667 
-2700.00000 -700.00000 -295.00000 
-2450.00000 -700.00000 -290.83333 
-2200.00000 -700.00000 -286.66667 
-1950.00000 -700.00000 -282.50000 
